start_date,end_date,status,progress,duration_in_seconds,finished,recorded_date,response_id,distribution_channel,user_language,q1,q2,q2_3_text,q3_1,q4,q5_1,q5_2,q5_3,q5_4,q5_5,q5_6,q5_7,q5_8,q5_9,q5_10,q5_11,q5_12,q5_13,q5_14,q5_15,q5_16,q5_17,q5_18,q5_19,q5_20,q5_21,q5_22,q5_23,q5_24,q5_25,q5_26,q5_27,q5_28,q5_29,q5_30,q5_31,q5_32,q25,q25_5_text,q26,q26_9_text,q8_1,q8_2,q8_3,q8_4,q8_5,q8_6,q8_7,q8_8,q8_9,q8_10,q23_1,q23_2,q23_3,q23_4,q23_5,q23_6,q23_7,q23_8,q23_9,q23_10,q23_11,q23_12,q23_13,q23_14,q23_15,q23_16,q23_17,q23_18,q23_19,q23_20,q23_21,q23_22,q23_23,q23_24,q23_25,q23_26,q23_27,q23_28,q23_29,q23_30,q23_31,q23_32,q23_33,q9_1,q9_2,q9_3,q9_4,q9_5,q9_6,q9_7,q9_8,q9_9,q9_10,q9_11,q9_12,q9_13,q9_14,q9_15,q9_16,q10_1,q10_2,q10_3,q10_4,q10_5,q10_6,q10_7,q10_8,q10_9,q10_10,q10_11,q10_12,q10_13,q10_14,q10_15,q10_16,q22_1,q22_2,q22_3,q22_4,q22_5,q22_6,q22_7,q22_8,q22_9,q22_10,q13
2019-08-08T13:30:57Z,2019-08-08T13:42:38Z,0,100,700,1,2019-08-08T13:42:38Z,R_21sKTYRR3zKukEF,anonymous,EN-GB,31,2,NA,2,5,1,2,1,2,1,2,2,2,2,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,1,1,1,2,2,2,2,2,1,NA,2,NA,2,5,2,4,5,3,5,5,6,3,2,1,7,7,3,6,2,6,7,6,5,2,5,6,6,1,7,6,3,7,2,6,7,4,6,2,3,2,5,1,7,3,3,4,4,3,4,4,1,5,5,4,4,3,5,5,3,5,1,5,4,4,4,2,5,5,4,1,1,4,4,4,3,4,2,5,3,2,3,2,3,3,3,2,3,NA
2019-08-07T16:16:17Z,2019-08-08T13:51:08Z,0,100,77690,1,2019-08-08T13:51:08Z,R_3Ebdr9Uh8Lu5Xan,anonymous,EN-GB,32,1,NA,6,3,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,2,1,1,1,2,2,2,1,2,2,2,1,2,1,NA,1,NA,7,5,7,6,6,1,7,7,7,5,2,1,3,5,3,3,2,3,5,5,5,2,3,6,7,2,6,7,4,7,2,5,6,1,6,2,4,1,3,2,5,1,1,5,4,4,5,6,2,5,6,6,4,5,6,6,2,5,1,5,5,4,6,5,6,6,6,4,6,6,4,2,5,6,5,5,3,1,4,2,4,4,1,2,3,NA
2019-08-08T15:35:21Z,2019-08-08T15:59:06Z,0,100,1424,1,2019-08-08T15:59:06Z,R_1OuUwkE5dSTkoAp,anonymous,EN-GB,21,2,NA,2,5,1,2,1,2,1,1,2,2,2,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,NA,2,NA,6,3,5,2,2,3,3,5,3,3,3,2,4,3,2,6,4,2,6,6,5,2,3,6,6,2,6,6,7,6,2,2,3,2,6,2,2,2,2,1,2,5,3,5,5,1,4,4,1,5,5,5,2,5,6,6,4,6,1,6,5,2,4,5,6,5,6,1,2,4,3,4,2,3,2,2,4,3,4,2,3,5,2,2,2,The survey was very interesting and helped me think furthermore about the thoughts and beliefs I hold about certain topics.
2019-08-08T16:15:42Z,2019-08-08T16:36:09Z,0,100,1227,1,2019-08-08T16:36:10Z,R_CmM5dmo6pupWlMJ,anonymous,EN-GB,42,2,NA,3,5,2,1,2,2,2,1,2,2,2,2,1,1,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,NA,1,NA,7,4,6,6,6,5,3,6,4,6,1,1,7,4,1,7,4,3,7,4,2,2,4,4,5,2,6,7,4,7,1,4,4,4,7,1,1,2,2,1,7,4,1,6,6,3,5,5,1,6,6,4,4,2,6,6,4,3,1,5,4,2,5,3,5,6,NA,2,3,1,1,2,3,5,1,3,4,4,5,1,1,5,2,1,3,NA
2019-08-01T17:51:30Z,2019-08-01T17:52:28Z,0,38,57,0,2019-08-08T17:53:20Z,R_3lGmT0YR5F2gPcK,anonymous,EN-GB,29,1,NA,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-08T18:38:36Z,2019-08-08T18:51:14Z,0,100,758,1,2019-08-08T18:51:15Z,R_2tFjEHAkBRik0g9,anonymous,EN-GB,48,2,NA,10,3,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,NA,1,NA,6,6,5,4,4,2,2,2,5,4,2,1,4,2,3,3,3,4,6,5,2,2,6,6,7,2,7,7,6,7,2,6,7,3,6,1,3,2,7,2,7,3,2,5,5,5,5,5,2,6,5,5,2,5,5,5,5,5,1,6,5,5,6,5,6,6,5,4,2,3,3,5,5,4,3,3,5,2,4,1,3,3,3,1,1,NA
2019-08-08T18:43:57Z,2019-08-08T18:58:49Z,0,100,892,1,2019-08-08T18:58:50Z,R_31vDzB2OINaLDDR,anonymous,EN-GB,44,2,NA,8,2,1,2,1,2,1,2,2,2,2,1,1,1,2,2,1,1,1,2,1,2,1,2,1,2,2,1,1,2,1,2,2,2,1,NA,2,NA,6,2,5,2,2,3,3,5,5,4,1,2,6,6,3,5,2,4,6,6,4,3,6,6,6,3,6,6,6,6,2,3,4,4,6,2,3,3,6,2,6,2,3,4,5,4,5,3,1,5,4,4,2,4,5,5,5,5,1,5,6,6,6,4,5,5,4,5,1,1,6,2,4,5,2,2,4,2,3,1,2,4,3,2,1,NA
2019-08-08T22:19:26Z,2019-08-08T22:36:58Z,0,100,1051,1,2019-08-08T22:36:58Z,R_2TBQaPHmLRIZssQ,anonymous,EN-GB,32,2,NA,1,3,1,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,1,NA,6,3,4,3,3,2,3,3,2,4,2,2,5,5,2,2,2,5,3,5,4,2,5,5,5,2,6,6,5,5,1,6,6,3,5,1,3,2,5,1,6,1,3,4,5,5,5,4,2,5,5,5,5,3,6,6,5,5,1,6,6,5,6,5,5,6,6,5,4,4,3,2,3,3,3,1,4,4,4,2,1,5,3,2,2,NA
2019-08-09T04:18:21Z,2019-08-09T04:31:30Z,0,100,788,1,2019-08-09T04:31:32Z,R_3O9zkFBiSolUZIr,anonymous,EN-GB,27,1,NA,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,4,NA,1,NA,5,4,4,4,4,4,4,5,6,4,2,1,7,2,1,7,2,3,7,7,4,1,2,5,7,1,7,7,3,7,1,3,4,2,7,1,4,1,4,1,6,2,1,4,5,2,2,2,3,5,5,4,2,5,5,5,4,2,1,6,6,1,3,3,6,6,3,2,1,1,6,6,2,1,1,1,5,5,5,1,1,5,2,1,1,NA
2019-08-09T08:33:41Z,2019-08-09T09:23:40Z,0,100,2999,1,2019-08-09T09:23:41Z,R_1pzYrs6zMKhaIvd,anonymous,EN-GB,24,2,NA,3,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,4,NA,3,NA,6,4,5,3,3,3,2,3,2,2,2,2,7,6,1,6,2,4,7,7,4,3,7,6,7,2,6,7,6,6,1,6,6,4,6,1,5,2,6,1,4,1,1,6,5,2,2,3,1,5,6,6,1,2,6,6,6,4,4,6,6,1,5,3,6,5,6,4,4,2,3,4,4,2,4,1,3,5,5,1,1,5,3,2,1,NA
2019-08-09T12:18:24Z,2019-08-09T12:28:35Z,0,100,610,1,2019-08-09T12:28:35Z,R_306jrG8IPHAYUeu,anonymous,EN-GB,31,2,NA,8,4,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1,NA,3,NA,5,3,5,1,1,5,1,5,5,2,2,4,6,3,5,5,2,2,6,6,2,6,6,3,6,6,6,6,6,6,2,2,6,3,5,3,2,6,2,1,5,6,2,5,5,2,2,5,1,5,5,4,2,6,5,5,3,4,2,5,4,4,5,5,6,5,5,1,4,5,3,2,3,4,1,2,5,2,4,1,4,4,2,2,2,NA
2019-08-09T12:25:23Z,2019-08-09T12:37:53Z,0,100,749,1,2019-08-09T12:37:53Z,R_1g8cuWP4hva5c8O,anonymous,EN-GB,35,2,NA,10,5,1,2,2,2,1,1,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,2,NA,6,6,4,4,4,6,4,4,4,4,4,2,4,4,4,4,4,4,4,3,4,3,4,4,3,3,4,4,4,4,3,4,3,3,4,2,4,2,4,4,4,2,2,4,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,4,5,5,5,5,4,4,4,3,5,4,2,3,5,4,1,4,3,2,3,2,2,4,3,3,3,NA
2019-08-09T14:41:30Z,2019-08-09T14:58:24Z,0,100,1013,1,2019-08-09T14:58:24Z,R_2SAJbbrNR1eeDKF,anonymous,EN-GB,31,1,NA,6,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,NA,1,NA,5,2,2,1,1,3,2,5,3,1,4,3,7,7,1,5,1,5,7,7,7,3,7,7,7,2,5,7,7,7,1,7,6,4,7,1,2,3,7,1,7,6,1,6,6,1,1,1,1,6,6,2,4,1,6,6,2,1,1,5,6,1,1,1,6,6,5,2,1,1,5,6,4,1,1,1,5,5,5,1,1,5,2,1,1,"There were a couple of questions that were statements of fact but didn't require a judgement of right or wrong, e.g. Some aspects of biology require diessecting.... Some things in biology we can't learn without dissection, this does not mean it is ok to dissect animals to aquire the knowledge."
2019-08-02T17:07:46Z,2019-08-02T17:08:15Z,0,38,28,0,2019-08-09T17:08:35Z,R_1LI3GWftA5m51J7,anonymous,EN-GB,20,2,NA,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-02T18:12:49Z,2019-08-02T18:18:01Z,0,63,311,0,2019-08-09T18:18:04Z,R_31MMHsqpyiSvyUb,anonymous,EN-GB,21,2,NA,5,5,1,1,1,2,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,2,2,2,2,1,2,1,1,2,2,1,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-05T10:05:18Z,2019-08-05T10:11:30Z,0,75,372,0,2019-08-12T10:11:46Z,R_3phyzVfGsBB121Q,anonymous,EN-GB,23,1,NA,3,3,1,1,1,2,1,1,1,2,2,1,1,1,1,2,1,2,2,2,1,1,1,1,2,2,1,2,1,2,2,2,2,2,1,NA,2,NA,4,2,2,5,5,4,4,7,6,2,4,2,5,4,2,5,1,1,5,5,5,2,3,6,6,2,5,5,4,5,2,5,4,5,5,3,3,2,2,2,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-06T11:26:06Z,2019-08-06T11:26:27Z,0,6,20,0,2019-08-13T11:26:31Z,R_3EtZhY2EbXYdSLf,anonymous,EN-GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-13T13:25:04Z,2019-08-13T13:32:57Z,0,100,473,1,2019-08-13T13:32:58Z,R_2zTvsOZjoN3EOeq,anonymous,EN-GB,33,2,NA,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,1,2,2,2,1,2,2,1,2,2,2,2,4,NA,1,NA,5,5,5,4,4,5,4,6,2,4,2,2,7,7,1,4,2,3,7,7,3,1,7,7,7,1,7,7,7,7,1,7,7,7,7,1,1,1,2,1,5,2,1,6,6,2,2,1,1,5,5,5,2,3,6,6,4,3,1,6,6,1,3,3,6,6,5,1,NA,4,5,6,1,1,1,1,5,5,5,1,1,5,5,1,1,NA
2019-08-13T13:32:49Z,2019-08-13T13:44:11Z,0,100,681,1,2019-08-13T13:44:11Z,R_DM0gM8qMjAB2Ktz,anonymous,EN-GB,31,1,NA,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,NA,1,NA,3,3,2,1,5,2,6,7,7,2,5,2,7,6,2,7,1,3,6,7,2,5,3,7,5,3,7,7,6,7,2,2,4,5,7,3,2,5,3,1,5,5,3,5,5,2,2,2,1,4,5,3,2,2,5,5,3,2,1,5,4,2,2,1,6,4,2,3,1,1,5,3,2,2,1,1,2,5,5,1,2,5,2,2,2,NA
2019-08-13T13:27:39Z,2019-08-13T13:56:26Z,0,100,1726,1,2019-08-13T13:56:26Z,R_pbexj6NgSWV0KZj,anonymous,EN-GB,43,1,NA,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,NA,1,NA,6,6,2,6,7,2,6,5,6,6,2,2,6,6,1,6,2,6,4,6,6,3,3,6,6,2,6,6,2,6,2,2,2,2,6,2,2,2,2,2,3,6,6,5,2,2,2,4,1,5,5,2,2,4,5,4,2,4,1,6,4,2,4,2,6,6,4,4,2,2,3,2,2,2,2,2,4,5,5,1,2,4,3,2,2,The question about concern with getting plenty of calories from food isn't  crystal clear; concerned with consuming too many or too few calories and for what reason?
2019-08-13T14:24:21Z,2019-08-13T14:35:51Z,0,100,689,1,2019-08-13T14:35:51Z,R_3saUNfEaPyirtOJ,anonymous,EN-GB,23,2,NA,7,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,4,NA,9,None of the above,6,4,5,4,4,4,4,6,6,4,1,1,7,5,1,4,2,2,7,7,7,1,4,7,7,1,7,7,7,7,1,7,6,7,7,1,5,1,5,1,7,1,2,6,6,3,2,3,1,4,6,3,3,2,6,6,3,6,1,6,6,1,3,4,6,6,4,3,1,2,6,5,3,2,1,1,5,5,5,1,1,5,3,1,1,NA
2019-08-13T14:35:15Z,2019-08-13T14:47:18Z,0,100,723,1,2019-08-13T14:47:18Z,R_3MMRMdnb4rJQgb1,anonymous,EN-GB,62,1,NA,1,6,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,NA,2,NA,5,6,5,5,6,5,5,6,5,5,2,2,2,4,3,6,5,4,6,6,3,5,6,7,6,3,6,6,6,7,1,5,6,4,6,2,2,2,6,6,6,6,4,6,6,6,6,2,2,6,6,5,2,2,5,5,5,5,1,4,6,1,4,4,6,5,5,4,1,1,6,3,2,1,1,1,2,2,4,1,2,5,2,4,1,NA
2019-08-13T14:16:22Z,2019-08-13T15:05:49Z,0,100,2966,1,2019-08-13T15:05:49Z,R_3PAE4n4LhLxIouE,anonymous,EN-GB,33,1,NA,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,NA,1,NA,4,7,5,2,7,6,7,3,2,1,2,2,7,4,1,7,1,4,5,7,7,6,6,6,6,2,7,7,6,7,1,6,6,7,7,1,3,3,6,3,6,2,3,6,6,1,1,1,1,6,6,4,1,3,6,6,3,2,1,6,6,1,4,1,6,4,5,3,1,1,1,6,4,1,1,1,4,5,5,2,1,5,4,1,1,NA
2019-08-06T20:20:00Z,2019-08-06T20:30:49Z,0,88,649,0,2019-08-13T20:31:37Z,R_24kOtjdWyr5OjDF,anonymous,EN-GB,23,1,NA,7,5,1,1,1,2,1,2,2,2,2,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,2,1,2,2,2,1,2,2,1,NA,1,NA,5,1,2,2,2,2,1,6,2,4,7,2,6,5,5,2,4,2,4,3,4,3,1,7,5,4,6,6,5,6,6,6,3,3,6,2,2,3,3,2,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-06T20:30:36Z,2019-08-06T20:31:13Z,0,38,36,0,2019-08-13T20:31:38Z,R_24HicCASLqJWwvk,anonymous,EN-GB,24,1,NA,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-06T20:33:50Z,2019-08-06T20:34:31Z,0,6,40,0,2019-08-13T20:34:44Z,R_3fIwlWrbDys8gzy,anonymous,EN-GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-06T20:36:23Z,2019-08-06T20:39:43Z,0,63,199,0,2019-08-13T20:40:06Z,R_2y3E9JN8f61295r,anonymous,EN-GB,24,2,NA,1,5,1,1,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,3,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-06T20:19:42Z,2019-08-06T20:43:31Z,0,94,1428,0,2019-08-13T20:43:33Z,R_3EaQDS4QUtxVfDe,anonymous,EN-GB,22,1,NA,3,2,1,1,1,2,1,2,2,2,2,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,1,1,1,2,1,2,2,2,1,NA,1,NA,6,2,2,2,2,5,2,3,3,3,2,3,5,4,2,4,4,4,5,5,4,2,4,5,7,3,5,6,6,7,1,2,6,2,6,1,1,2,2,1,2,3,1,5,4,3,5,6,1,5,5,5,4,6,6,6,6,6,1,4,4,3,6,5,5,4,5,5,4,5,1,2,4,3,1,2,3,1,2,1,2,4,2,2,4,NA
2019-08-06T20:39:19Z,2019-08-06T20:46:20Z,0,75,420,0,2019-08-13T20:46:33Z,R_b2dI7ViXrDpaciR,anonymous,EN-GB,16,2,NA,8,1,1,2,2,NA,1,2,2,2,2,1,1,1,1,1,1,2,2,2,1,2,2,1,NA,2,2,2,2,2,1,2,2,NA,2,NA,3,NA,7,6,4,5,5,4,4,7,5,2,2,1,7,7,1,4,1,7,7,7,5,3,6,7,4,1,7,7,7,7,1,3,5,3,6,2,2,1,3,1,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-06T20:48:43Z,2019-08-06T20:49:01Z,0,6,17,0,2019-08-13T20:49:05Z,R_27jSLxrwID43uCu,anonymous,EN-GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-06T20:41:28Z,2019-08-06T21:07:29Z,0,38,1560,0,2019-08-13T21:07:41Z,R_TqjEzpf0qVPANG1,anonymous,EN-GB,22,1,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-06T21:21:48Z,2019-08-06T21:22:32Z,0,6,44,0,2019-08-13T21:22:37Z,R_2eb48ltGUipeSvO,anonymous,EN-GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-06T21:30:50Z,2019-08-06T21:37:49Z,0,75,419,0,2019-08-13T21:38:33Z,R_2R4FLJqQ7v1D2G5,anonymous,EN-GB,27,1,NA,7,2,1,2,1,2,1,2,2,2,2,1,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,1,NA,5,2,4,4,4,5,4,5,6,4,2,2,2,4,4,3,1,3,3,4,3,3,6,4,6,2,5,5,6,6,2,5,6,2,4,2,2,2,3,3,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-06T21:41:06Z,2019-08-06T21:41:38Z,0,38,32,0,2019-08-13T21:41:47Z,R_W1cXmlfRup0A5eF,anonymous,EN-GB,22,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
